street,city,state,zipcode,latitude,longitude,license,expiration
1354 Balsam Dr,Big Bear Lake,CA,92315,34.2277672,-116.8645652,BCA-103515,7/5/2021
43090 Bear Creek Ct,Big Bear Lake,CA,92315,34.231704,-116.861648,BCA-104379,10/28/2021
1173 Bear Meadows Ln,Big Bear Lake,CA,92315,34.231223,-116.862197,BCA-105259,2/5/2022
1185 Bear Meadows Ln,Big Bear Lake,CA,92315,34.230982,-116.861663,BCA-102233,6/12/2021
38665 Big Bear Blvd,Big Bear Lake,CA,92315,34.2381242,-116.9587274,BCA-105190,2/22/2022
41935 Switzerland Dr Apt 127,Big Bear Lake,CA,92315,34.2362763,-116.8873293,BCA-104437,11/5/2021
41935 Switzerland Dr Apt 23,Big Bear Lake,CA,92315,34.2364968,-116.8872357,BCA-104542,1/4/2022
41935 Switzerland Dr Apt 65,Big Bear Lake,CA,92315,34.2367177,-116.8856044,BCA-103839,10/7/2021
41935 Switzerland Dr APT 73,Big Bear Lake,CA,92315,34.2370582,-116.885328,BCA-103073,9/20/2021
41935 Switzerland Dr Apt 67,Big Bear Lake,CA,92315,34.2368016,-116.8857355,BCA-104166,12/4/2021
41935 Switzerland Dr APT 5,Big Bear Lake,CA,92315,34.2369762,-116.8873409,BCA-105042,3/20/2022
1120 Sylvan Glen,Big Bear Lake,CA,92315,34.231842,-116.866024,BCA-104865,1/29/2022
41688 Tahoe Dr,Big Bear Lake,CA,92315,34.244279,-116.892557,BCA-104915,2/28/2022
38697 Talbot Dr,Big Bear Lake,CA,92315,34.2370657,-116.9582675,BCA-102775,6/23/2021
618 Talmadge Ln,Canton,GA,30115,34.2692217,-84.4152257,BCA-104219,10/5/2021
746 Talmadge Rd,Big Bear Lake,CA,92315,34.2391307,-116.9228363,BCA-104510,1/31/2022
41941 Tamarack Dr,Big Bear Lake,CA,92315,34.2401573,-116.8870543,BCA-104434,9/26/2021
681 Cienega Rd Unit C,Big Bear Lake,CA,92315,34.2401993,-116.9409175,BCA-105244,1/31/2022
699 Cienega Rd Unit C,Big Bear Lake,CA,92315,34.240054,-116.940645,BCA-103523,9/11/2021
755 Cienega Rd Unit C,Big Bear Lake,CA,92315,34.239406,-116.94102,BCA-104986,1/26/2022
1190 Club View Dr,Big Bear Lake,CA,92315,34.2305816,-116.8625902,BCA-102737,6/18/2021
43575 Colusa Dr,Big Bear Lake,CA,92315,34.2334391,-116.8513008,BCA-104566,12/18/2021
43791 Colusa Dr,Big Bear,CA,92314,34.2318825,-116.8467909,BCA-103768,10/26/2021
39510 Lake Dr,Big Bear Lake,CA,92315,34.2494493,-116.9397764,BCA-104710,12/23/2021
39526 Lake Dr,Big Bear Lake,CA,92315,34.2492513,-116.9395924,BCA-103488,9/3/2021
40190 Lakeview Dr,Big Bear Lake,CA,92315,34.2460227,-116.925148,BCA-103400,10/19/2021
39802 Lakeview Dr #12,Big Bear Lake,CA,92315,34.249065,-116.933749,BCA-102755,6/22/2021
39802 Lakeview Dr #26,Big Bear Lake,CA,92315,34.249065,-116.933749,BCA-102761,6/22/2021
546 Lakewood Ln,Big Bear Lake,CA,92315,34.2428104,-116.9269905,BCA-104122,11/16/2021
561 Lakewood Dr,Oldsmar,FL,34677,28.0528394,-82.6704743,BCA-104053,10/23/2021
598 Landlock Landing,Big Bear Lake,CA,92315,34.2422211,-116.9427663,BCA-103776,10/14/2021
839 Menlo Dr,Big Bear Lake,CA,92315,34.236864,-116.8584796,BCA-104562,12/14/2021
861 Menlo Dr,Big Bear Lake,CA,92315,34.2364575,-116.8574322,BCA-103470,10/3/2021
42738 Juniper Dr,Big Bear Lake,CA,92315,34.2502227,-116.8699835,BCA-103384,10/10/2021
975 Knickerbocker Rd,Big Bear Lake,CA,92315,34.23485,-116.9100585,BCA-103319,8/27/2021
335 Northern Cross Dr,Big Bear Lake,CA,92315,34.2461242,-116.8718241,BCA-104151,10/28/2021
39975 Ohio Ln,Big Bear Lake,CA,92315,34.2413604,-116.9298862,BCA-103050,9/7/2021
354 Olympic Dr,Big Bear Lake,CA,92315,34.2458677,-116.8792323,BCA-103971,10/24/2021
132 Oriole Dr,Big Bear Lake,CA,92315,34.2501212,-116.8989248,BCA-104607,11/13/2021
199 Oriole Dr,Big Bear Lake,CA,92315,34.24911060000001,-116.8974065,BCA-104832,1/12/2022
298 Oriole Dr,Big Bear Lake,CA,92315,34.2472041,-116.8976365,BCA-104983,1/26/2022
754 Oriole Dr,Big Bear Lake,CA,92315,34.2389386,-116.8976826,BCA-105192,11/6/2021
844 Oriole Dr,Big Bear Lake,CA,92315,34.2372748,-116.8976941,BCA-104046,11/5/2021
241 Orion Way,Big Bear Lake,CA,92315,34.2534927,-116.8727674,BCA-104739,12/29/2021
449 Georgia St,Big Bear Lake,CA,92315,34.2444109,-116.900259,BCA-104999,1/25/2022
817 Georgia St,Gary,IN,46402,41.5961855,-87.3267111,BCA-103734,10/17/2021
864 Georgia St,Big Bear Lake,CA,92315,34.236901,-116.9008571,BCA-103065,7/28/2021
39999 Glenview Rd,Big Bear Lake,CA,92315,34.2418825,-116.9293802,BCA-103454,8/21/2021
42402 Golden Oak Rd,Big Bear Lake,CA,92315,34.2555139,-116.8767476,BCA-102448,6/7/2021
42411 Golden Oak Rd,Big Bear Lake,CA,92315,34.2559165,-116.8767476,BCA-104363,12/18/2021
42456 Golden Oak Rd,Big Bear Lake,CA,92315,34.2555978,-116.8753672,BCA-103731,10/7/2021
575 Golden W Dr,Big Bear Lake,CA,92315,34.2418396,-116.8890557,BCA-103029,9/18/2021
763 Golden W Dr,Belgrade,MT,59714,45.7916223,-111.1840047,BCA-103418,9/20/2021
43067 Goldmine Woods Ln,Big Bear Lake,CA,92315,34.23194,-116.862922,BCA-103660,9/23/2021
43378 Primrose Dr,Big Bear Lake,CA,92315,34.2266865,-116.8558566,BCA-105304,3/26/2022
862 Ravine Rd,Big Bear,CA,92314,34.2365834,-116.8606539,BCA-103213,8/13/2021
43360 Ridgecrest Dr,Big Bear Lake,CA,92315,34.2331691,-116.855569,BCA-104260,11/27/2021
43517 Ridgecrest Dr,Big Bear Lake,CA,92315,34.2302648,-116.8526353,BCA-104771,1/4/2022
43548 Ridgecrest Dr,Big Bear Lake,CA,92315,34.2301318,-116.8517034,BCA-104097,10/20/2021
43685 Ridgecrest Dr,Big Bear,CA,92314,34.2256536,-116.8492916,BCA-104764,12/30/2021
1403 Rockspray Dr,Big Bear Lake,CA,92315,34.2264926,-116.8547982,BCA-102813,7/16/2021
1432 Rockspray Dr,Big Bear Lake,CA,92315,34.2250485,-116.85443,BCA-103801,11/27/2021
1477 Rockspray Dr,Big Bear Lake,CA,92315,34.2270655,-116.8530495,BCA-102960,7/29/2021
42293 Evergreen Dr,Big Bear Lake,CA,92315,34.2404939,-116.8793933,BCA-103925,10/22/2021
1118 Club View Dr,Big Bear Lake,CA,92315,34.231834,-116.864147,BCA-104388,11/8/2021
43876 Yosemite Dr,Big Bear Lake,CA,92315,34.2304581,-116.844628,BCA-103719,9/26/2021
43911 Yosemite Dr,Big Bear Lake,CA,92315,34.2292695,-116.8440297,BCA-104467,11/23/2021
685 Thrush Dr,Big Bear Lake,CA,92315,34.2398711,-116.8920234,BCA-102816,8/19/2021
41687 Thrush Ct,Big Bear Lake,CA,92315,34.2364463,-116.892675,BCA-105027,3/24/2022
369 Tyrol Ln,Big Bear Lake,CA,92315,34.245639,-116.8761034,BCA-104621,12/7/2021
43303 Shasta Rd,Big Bear Lake,CA,92315,34.2306979,-116.8574672,BCA-104641,12/8/2021
43397 Shasta Rd,Big Bear Lake,CA,92315,34.2288168,-116.8555344,BCA-105144,2/8/2022
43342 Sheephorn Rd,Big Bear Lake,CA,92315,34.2356997,-116.8566235,BCA-104202,11/21/2021
43433 Sheephorn Rd,Big Bear Lake,CA,92315,34.2341613,-116.8526813,BCA-105361,4/26/2022
43280 Sheephorn Rd,Big Bear Lake,CA,92315,34.23491509999999,-116.8582035,BCA-103265,8/17/2021
43397 Sheephorn Rd,Big Bear Lake,CA,92315,34.2344592,-116.8553504,BCA-103053,9/13/2021
43411 Sheephorn Rd,Big Bear Lake,CA,92315,34.2341026,-116.8537858,BCA-103021,8/2/2021
43458 Sheephorn Rd,Big Bear Lake,CA,92315,34.2352827,-116.8535212,BCA-104074,10/25/2021
641 Silver Tip Dr,Big Bear Lake,CA,92315,34.2405238,-116.8643582,BCA-102888,8/13/2021
568 Silvertip Dr,Incline Village,NV,89451,39.2526655,-119.9799927,BCA-105191,2/11/2022
40577 Simonds Dr,Big Bear Lake,CA,92315,34.24350090000001,-116.9162233,BCA-105071,1/29/2022
42948 Dogwood Dr,Big Bear Lake,CA,92315,34.226082,-116.8649219,BCA-103825,11/9/2021
219 Eagle Dr,Big Bear Lake,CA,92315,34.2529312,-116.9040777,BCA-102190,5/30/2021
42324 Eagle Ridge,Big Bear Lake,CA,92315,34.2574408,-116.8785651,BCA-104749,1/13/2022
41398 Eastwood Rd,Big Bear Lake,CA,92315,34.2480678,-116.8989248,BCA-104395,12/18/2021
42734 Edelweiss Dr,Big Bear Lake,CA,92315,34.2465906,-116.8698455,BCA-104132,11/14/2021
294 Edgemoor Rd,Big Bear Lake,CA,92315,34.2475217,-116.9353719,BCA-103923,10/15/2021
319 Edgemoor Rd,Edgemoor,DE,19809,39.7611724,-75.51184769999999,BCA-103626,9/20/2021
115 Stony Creek Rd,Big Bear Lake,CA,92315,34.2504923,-116.868327,BCA-104086,11/15/2021
127 Stony Creek Rd,Big Bear Lake,CA,92315,34.2508335,-116.8675085,BCA-104023,11/8/2021
569 Summit Blvd,Big Bear Lake,CA,92315,34.2418956,-116.8881355,BCA-103767,10/26/2021
569 Summit Blvd #3,Big Bear Lake,CA,92315,34.2418956,-116.8881355,BCA-103356,8/24/2021
667 Summit Blvd APT 3,Big Bear Lake,CA,92315,34.2401938,-116.8880903,BCA-105165,3/20/2022
743 Summit Blvd,Big Bear Lake,CA,92315,34.238843,-116.8881,BCA-103185,9/23/2021
745 Summit Dr,Palm Springs,CA,92262,33.8661828,-116.5566773,BCA-104259,11/27/2021
42930 Sunset Dr,Big Bear Lake,CA,92315,34.2396327,-116.8657041,BCA-104891,1/10/2022
42964 Sunset Dr,Big Bear Lake,CA,92315,34.2396745,-116.8650139,BCA-103476,10/7/2021
42968 Sunset Dr,Big Bear Lake,CA,92315,34.2396559,-116.8649219,BCA-103554,9/15/2021
43061 Sunset Dr,Big Bear,CA,92314,34.239298,-116.8628511,BCA-105209,2/16/2022
43075 Sunset Dr,Big Bear Lake,CA,92315,34.2393154,-116.8625635,BCA-104362,12/15/2021
43116 Sunset Dr,Big Bear,CA,92314,34.239741,-116.8616547,BCA-104144,12/27/2021
43203 Sunset Dr,Big Bear,CA,92314,34.2366674,-116.8599981,BCA-103956,11/1/2021
41741 Switzerland Dr,Big Bear Lake,CA,92315,34.2374241,-116.8914713,BCA-103121,7/15/2021
41935 Switzerland Dr # 109,Big Bear Lake,CA,92315,34.2360883,-116.8864157,BCA-105044,3/20/2022
42792 Conifer Dr,Big Bear Lake,CA,92315,34.2425014,-116.8687411,BCA-104592,12/3/2021
42798 Conifer Dr,Big Bear Lake,CA,92315,34.242494,-116.86858,BCA-103855,10/8/2021
42804 Conifer Dr,Big Bear Lake,CA,92315,34.2424457,-116.868465,BCA-103005,9/30/2021
42590 Constellation Dr,Big Bear Lake,CA,92315,34.2437373,-116.8730665,BCA-103230,8/13/2021
42697 Cougar Rd,Big Bear Lake,CA,92315,34.2419329,-116.8708118,BCA-102896,7/30/2021
42758 Cougar Rd,Big Bear,CA,92314,34.241852,-116.869426,BCA-102227,6/2/2021
42806 Cougar Rd,Big Bear Lake,CA,92315,34.2417537,-116.8684535,BCA-104015,11/16/2021
42722 Willow Ave,Big Bear Lake,CA,92315,34.23633100000001,-116.8699875,BCA-103127,7/18/2021
751 Winterset Ct,Big Bear Lake,CA,92315,34.2387777,-116.8847077,BCA-104557,12/11/2021
43785 Wolf Rd,Big Bear Lake,CA,92315,34.2329613,-116.8468714,BCA-103075,9/26/2021
1200 Wolf Creek Ct,Big Bear Lake,CA,92315,34.2308911,-116.8608738,BCA-104313,11/12/2021
652 Wren Dr,Big Bear Lake,CA,92315,34.2407511,-116.8964863,BCA-102783,6/23/2021
43790 Yosemite Dr,Big Bear Lake,CA,92315,34.2308382,-116.8466068,BCA-103838,11/7/2021
43791 Yosemite Dr,Big Bear Lake,CA,92315,34.2304137,-116.8466989,BCA-102610,7/1/2021
670 Main St,Metuchen,NJ,08840,40.5491929,-74.3659639,BCA-104349,12/15/2021
715 Marin Rd,Big Bear Lake,CA,92315,34.2396663,-116.9068841,BCA-105454,3/18/2022
42554 La Cerena Ave,Big Bear Lake,CA,92315,34.2377227,-116.8738244,BCA-104910,1/21/2022
42628 La Cerena Ave,Big Bear Lake,CA,92315,34.2376715,-116.8721462,BCA-103462,10/4/2021
42645 La Cerena Ave,Big Bear Lake,CA,92315,34.23728699999999,-116.871725,BCA-104669,11/30/2021
42778 La Cerena Ave,Big Bear Lake,CA,92315,34.2377274,-116.8688332,BCA-103619,9/18/2021
41390 Lahontan Dr,Big Bear Lake,CA,92315,34.24566730000001,-116.8992008,BCA-104478,10/4/2021
42832 Monterey St,Big Bear Lake,CA,92315,34.2411662,-116.8679129,BCA-105141,8/20/2021
42895 Monterey St,Big Bear Lake,CA,92315,34.2404986,-116.8663023,BCA-105396,3/8/2022
43059 Monterey St,Big Bear Lake,CA,92315,34.2405357,-116.8628972,BCA-102969,8/17/2021
42527 Moonridge Rd APT 1,Big Bear Lake,CA,92315,34.2404451,-116.8744428,BCA-104911,1/21/2022
43002 Moonridge Rd,Big Bear Lake,CA,92315,34.2378481,-116.8640476,BCA-104124,11/22/2021
43034 Moonridge Rd,Big Bear Lake,CA,92315,34.2371432,-116.8634493,BCA-104266,11/30/2021
43126 Moonridge Rd,Big Bear Lake,CA,92315,34.2352026,-116.8600426,BCA-103680,9/25/2021
43135 Moonridge Rd,Big Bear Lake,CA,92315,34.235023,-116.861065,BCA-103513,10/8/2021
43240 Moonridge Rd,Big Bear Lake,CA,92315,34.2301853,-116.8586176,BCA-104154,11/1/2021
141 Mountain Lake Rd,Big Bear Lake,CA,92315,34.249633,-116.871414,BCA-105157,3/4/2022
423 Mountainaire Ln,Big Bear Lake,CA,92315,34.244931,-116.902344,BCA-104021,11/9/2021
812 Mountain Sky Dr,Big Bear Lake,CA,92315,34.2376125,-116.8869162,BCA-104403,12/5/2021
40168 Narrow Ln,Big Bear Lake,CA,92315,34.2438314,-116.925562,BCA-103197,8/11/2021
38933 N Bay Dr,Big Bear Lake,CA,92315,34.2420247,-116.9532999,BCA-105302,4/8/2022
38961 N Bay Dr,Big Bear Lake,CA,92315,34.242264,-116.9522879,BCA-104616,1/4/2022
43113 Grizzly Ct,Big Bear Lake,CA,92315,34.2389029,-116.8617928,BCA-103538,9/11/2021
843 Highland Ln,Big Bear Lake,CA,92315,34.2372555,-116.924596,BCA-104479,10/10/2021
855 Highland Ln,Big Bear Lake,CA,92315,34.2370324,-116.924688,BCA-104606,12/4/2021
40156 Highland Ln,Big Bear Lake,CA,92315,34.2391397,-116.9257986,BCA-102871,7/23/2021
40137 Hillcrest Dr,Big Bear Lake,CA,92315,34.2378644,-116.9266201,BCA-104273,11/9/2021
224 Houston Ct,Big Bear Lake,CA,92315,34.2480696,-116.8722842,BCA-103946,10/16/2021
41604 Hummingbird Ln,Big Bear Lake,CA,92315,34.247514,-116.894713,BCA-103614,9/15/2021
40570 Ironwood Dr,Big Bear Lake,CA,92315,34.2368759,-116.9163153,BCA-105075,3/16/2022
1352 Club View Dr Unit B,Big Bear Lake,CA,92315,34.2277461,-116.8627083,BCA-103306,7/29/2021
1352 Club View Dr Unit C,Big Bear Lake,CA,92315,34.2277461,-116.8627083,BCA-103307,7/29/2021
764 Summit Blvd Unit B,Big Bear Lake,CA,92315,34.2384454,-116.8888487,BCA-103935,10/8/2021
41785 Switzerland Dr,Big Bear Lake,CA,92315,34.2373298,-116.8905051,BCA-103250,8/13/2021
605 San Gorgonio Dr,Big Bear Lake,CA,92315,34.2413901,-116.8863584,BCA-102598,5/30/2021
855 Conklin Rd,Big Bear Lake,CA,92315,34.2369294,-116.8992008,BCA-104689,1/15/2022
42651 La Placida Ave,Big Bear Lake,CA,92315,34.237946,-116.871664,BCA-103569,9/16/2021
1288 Club View Dr #103,Big Bear,CA,92314,34.2289324,-116.8618848,BCA-103991,10/15/2021
1291 Siskiyou Dr,Big Bear Lake,CA,92315,34.2288965,-116.8568881,BCA-104481,11/18/2021
42703 Alta Vista Ave,Big Bear Lake,CA,92315,34.2426319,-116.8707083,BCA-105111,2/2/2022
429 Arroyo Dr,Big Bear Lake,CA,92315,34.2448887,-116.9284142,BCA-103649,9/21/2021
1242 Aspen Dr,Big Bear Lake,CA,92315,34.2285238,-116.8658422,BCA-104691,12/16/2021
42401 Avalon Rd,Big Bear Lake,CA,92315,34.2448443,-116.8772537,BCA-102849,7/1/2021
535 Badger Ln #533,Big Bear Lake,CA,92315,34.242848,-116.913901,BCA-102817,8/12/2021
558 Badger Ln,Big Bear Lake,CA,92315,34.242486,-116.9143831,BCA-105001,1/27/2022
1283 Balsam Dr,Big Bear Lake,CA,92315,34.2291464,-116.8635414,BCA-103243,9/26/2021
42560 Pegasus Way,Big Bear Lake,CA,92315,34.2537063,-116.8732275,BCA-103658,9/17/2021
42561 Peregrine Ave,Big Bear Lake,CA,92315,34.238614,-116.873679,BCA-105099,2/2/2022
42551 Peregrine Ave,Big Bear Lake,CA,92315,34.2386179,-116.8739407,BCA-102501,7/28/2021
42655 Peregrine Ave,Big Bear Lake,CA,92315,34.238605,-116.871561,BCA-104886,2/11/2022
786 Pine Knot Ave,Big Bear Lake,CA,92315,34.2382471,-116.9115913,BCA-102276,6/12/2021
178 Pinecrest Dr,Delaware,OH,43015,40.3245494,-83.07451619999999,BCA-105377,4/27/2022
582 Ponderosa Dr,Big Bear Lake,CA,92315,34.24174780000001,-116.8876524,BCA-104366,12/5/2021
41022 Foothill Ln,Big Bear Lake,CA,92315,34.2431042,-116.9071601,BCA-104030,11/3/2021
39781 Forest Rd,Big Bear Lake,CA,92315,34.2470246,-116.93431,BCA-104917,2/24/2022
39795 Forest Rd,Fawnskin,CA,92333,34.2468048,-116.9339344,BCA-104902,1/20/2022
39799 Forest Rd,Big Bear Lake,CA,92315,34.2466359,-116.9339199,BCA-103995,10/22/2021
40027 Forest Rd,Big Bear Lake,CA,92315,34.244523,-116.928922,BCA-105234,3/17/2022
40041 Forest Rd,Big Bear Lake,CA,92315,34.2441499,-116.9286442,BCA-104547,1/25/2022
40071 Forest Rd,Big Bear Lake,CA,92315,34.2421933,-116.9277241,BCA-102855,8/8/2021
40081 Forest Rd,Big Bear Lake,CA,92315,34.2415632,-116.9274941,BCA-102901,7/7/2021
42455 Fox Farm Rd,Big Bear Lake,CA,92315,34.2485524,-116.8758733,BCA-104256,7/5/2021
40064 Francis Way,Big Bear Lake,CA,92315,34.2498347,-116.9275861,BCA-104062,10/26/2021
615 Temple Ln,Big Bear Lake,CA,92315,34.2414792,-116.9230779,BCA-104405,12/2/2021
451 Tennessee Ln,Big Bear Lake,CA,92315,34.2444651,-116.9273101,BCA-103300,7/26/2021
41223 Terrapin Rd,Big Bear Lake,CA,92315,34.2366463,-116.9027895,BCA-102579,6/20/2021
808 Rueda Ln,Big Bear Lake,CA,92315,34.2384975,-116.9569796,BCA-104247,12/5/2021
764 St Moritz Dr,Big Bear Lake,CA,92315,34.2385376,-116.8917013,BCA-103141,8/5/2021
1272 San Pasqual Dr,Big Bear Lake,CA,92315,34.2293392,-116.8495521,BCA-104794,1/6/2022
43213 Sand Canyon Rd,Big Bear Lake,CA,92315,34.2332157,-116.8592618,BCA-103223,9/11/2021
43295 Sand Canyon Rd,Big Bear Lake,CA,92315,34.233659,-116.8575937,BCA-104013,11/18/2021
43431 Sand Canyon Rd,Big Bear,CA,92314,34.2328092,-116.8546601,BCA-104091,9/11/2021
43706 Sand Canyon Rd,Big Bear Lake,CA,92315,34.2303568,-116.8483095,BCA-102829,6/17/2021
368 Santa Clara Blvd,Big Bear Lake,CA,92315,34.2455627,-116.8757008,BCA-104639,12/8/2021
338 Scandia Rd,Big Bear Lake,CA,92315,34.2463591,-116.8769776,BCA-104146,12/3/2021
799 Edgemoor Rd,Big Bear Lake,CA,92315,34.2383584,-116.9295987,BCA-103052,9/12/2021
815 Edgemoor Rd,Big Bear Lake,CA,92315,34.2381,-116.9286902,BCA-104047,11/5/2021
880 Edgemoor Rd,Big Bear Lake,CA,92315,34.2366252,-116.9272641,BCA-104526,11/30/2021
658 Elm St,San Jose,CA,95126,37.3383397,-121.9150191,BCA-104305,11/27/2021
700 Elm St,Manchester,NH,03101,42.9882655,-71.46425789999999,BCA-104837,1/17/2022
742 Elm St,Glen Ellyn,IL,60137,41.8881047,-88.05585699999999,BCA-103997,11/7/2021
42919 Encino Rd,Big Bear Lake,CA,92315,34.2399007,-116.8659342,BCA-103370,10/10/2021
40179 Esterly Ln,Big Bear Lake,CA,92315,34.2407237,-116.925424,BCA-103118,7/9/2021
1197 Siskiyou Dr,Big Bear Lake,CA,92315,34.2306701,-116.8579274,BCA-105301,3/30/2022
828 Sky High Dr,Big Bear Lake,CA,92315,34.2378327,-116.9183165,BCA-104755,1/22/2022
39831 Snowball Ln,Big Bear Lake,CA,92315,34.2385941,-116.9332443,BCA-104063,12/1/2021
42103 Snowmass Ln,Big Bear Lake,CA,92315,34.2426764,-116.8833734,BCA-104505,12/4/2021
42788 Sonoma Dr,Big Bear Lake,CA,92315,34.2407108,-116.8686491,BCA-104729,12/27/2021
42859 Sonoma Dr,Big Bear,CA,92314,34.2396296,-116.8670846,BCA-103066,7/29/2021
691 Spruce Rd,Big Bear Lake,CA,92315,34.2401162,-116.9210077,BCA-104307,11/12/2021
598 St Anton Ct,Big Bear Lake,CA,92315,34.2413085,-116.8915633,BCA-104076,10/25/2021
637 St Moritz Dr,Big Bear Lake,CA,92315,34.2407559,-116.890321,BCA-104455,11/21/2021
681 St Moritz Dr,Big Bear Lake,CA,92315,34.2399397,-116.890367,BCA-104997,1/26/2022
399 Starlight Cir,Big Bear Lake,CA,92315,34.2557259,-116.8728594,BCA-102396,5/31/2021
701 Cove Dr,West Tawakoni,TX,75474,32.8943605,-96.0147854,BCA-103560,10/1/2021
721 Cove Dr,Big Bear Lake,CA,92315,34.2399846,-116.9593713,BCA-105217,3/12/2022
621 Crestwood Dr,Big Bear Lake,CA,92315,34.2411194,-116.8855359,BCA-103565,10/9/2021
764 Crestwood Dr,Big Bear Lake,CA,92315,34.2384924,-116.886088,BCA-104797,1/6/2022
821 Crestwood Dr,Greensburg,PA,15601,40.286724,-79.6600562,BCA-104228,11/1/2021
373 Crystal Lake Rd,Big Bear Lake,CA,92315,34.2454471,-116.8743549,BCA-103587,10/2/2021
689 Daisy Ln,Big Bear Lake,CA,92315,34.2405457,-116.9351649,BCA-105180,2/10/2022
43231 Deer Canyon Rd,Big Bear Lake,CA,92315,34.2323915,-116.8591698,BCA-103542,9/14/2021
43258 Deer Canyon Rd,Big Bear Lake,CA,92315,34.2326377,-116.8582955,BCA-103751,9/30/2021
43240 Deer Canyon Rd,Big Bear Lake,CA,92315,34.2328408,-116.8588017,BCA-104728,2/27/2022
362 Vista Ln,Edmond,OK,73034,35.6509916,-97.45158889999999,BCA-103117,7/9/2021
39272 Waterview Dr,Big Bear Lake,CA,92315,34.2470976,-116.9452963,BCA-104784,1/4/2022
556 Waynoka Ln,Big Bear Lake,CA,92315,34.2426236,-116.925562,BCA-104401,12/5/2021
42608 Willow Ave,Big Bear Lake,CA,92315,34.2364203,-116.8724568,BCA-103771,10/30/2021
41790 Brownie Ln #1,Big Bear Lake,CA,92315,34.2425571,-116.8903679,BCA-103932,11/19/2021
41815 Brownie Ln,Big Bear Lake,CA,92315,34.2422343,-116.8898968,BCA-103132,7/20/2021
41969 Brownie Ln,Big Bear Lake,CA,92315,34.2421507,-116.8864561,BCA-104841,2/10/2022
888 Cameron Dr,Big Bear Lake,CA,92315,34.2363702,-116.9132559,BCA-105187,2/28/2022
986 Cameron Dr,Big Bear Lake,CA,92315,34.2345141,-116.9131869,BCA-102752,8/1/2021
393 Catalina Rd,Big Bear Lake,CA,92315,34.2452977,-116.8796004,BCA-104409,11/16/2021
762 Birch St,Big Bear,CA,92314,34.2383779,-116.8708578,BCA-102908,7/8/2021
760 Bluejay Rd #14,Big Bear Lake,CA,92315,34.238933,-116.9478783,BCA-104994,3/6/2022
760 Bluejay Rd #28,Big Bear Lake,CA,92315,34.2393921,-116.9483547,BCA-104383,11/16/2021
760 Bluejay Rd #48,Big Bear Lake,CA,92315,34.2389095,-116.9484323,BCA-102263,5/29/2021
40238 Bonita Ln,Big Bear Lake,CA,92315,34.2433127,-116.9229859,BCA-104695,1/28/2022
43343 Bow Canyon Rd,Big Bear Lake,CA,92315,34.2323029,-116.8566389,BCA-103493,9/4/2021
469 Catalina Rd,Big Bear Lake,CA,92315,34.243935,-116.8780359,BCA-103953,10/19/2021
536 Catalina Rd,Big Bear Lake,CA,92315,34.2422547,-116.8755972,BCA-104700,12/21/2021
42532 Cedar Ave,Big Bear Lake,CA,92315,34.2370847,-116.8742513,BCA-102880,7/9/2021
42550 Cedar Ave,Big Bear Lake,CA,92315,34.237013,-116.8738471,BCA-104360,12/17/2021
42823 Cedar Ave,Big Bear Lake,CA,92315,34.2366368,-116.8678208,BCA-104782,1/6/2022
39157 Chincapin Rd,Big Bear Lake,CA,92315,34.2443397,-116.9475962,BCA-104677,12/14/2021
637 Chipmunk Ln,Big Bear Lake,CA,92315,34.2414194,-116.9442843,BCA-103696,11/15/2021
430 Cienega Rd,Big Bear Lake,CA,92315,34.245142,-116.94464,BCA-104088,11/16/2021
515 Cienega Rd,Big Bear Lake,CA,92315,34.2436769,-116.9441003,BCA-104436,9/7/2021
40670 Big Bear Blvd APT 12,Big Bear Lake,CA,92315,34.24396,-116.9139292,BCA-105557,10/11/2021
647 Bayview Rd,Big Bear Lake,CA,92315,34.2409934,-116.9348889,BCA-103759,10/21/2021
1181 Bear Meadows Ln,Big Bear Lake,CA,92315,34.231003,-116.86189,BCA-104182,11/19/2021
40697 Beaver Ln,Big Bear Lake,CA,92315,34.2418079,-116.914015,BCA-102332,6/26/2021
693 Berkley Ln,Big Bear Lake,CA,92315,34.2400641,-116.9064355,BCA-104346,11/16/2021
777 Berkley Ln,Big Bear Lake,CA,92315,34.238145,-116.906079,BCA-103885,10/24/2021
41935 Switzerland Dr Apt 126,Big Bear Lake,CA,92315,34.2361939,-116.8873306,BCA-104165,12/20/2021
41935 Switzerland Dr APT 37,Big Bear Lake,CA,92315,34.2370683,-116.8862443,BCA-102675,6/11/2021
41935 Switzerland Dr Apt 45,Big Bear Lake,CA,92315,34.2368335,-116.8861354,BCA-105388,3/28/2022
41935 Switzerland Dr APT 53,Big Bear Lake,CA,92315,34.2365767,-116.8862749,BCA-103498,9/4/2021
41935 Switzerland Dr APT 54,Big Bear Lake,CA,92315,34.2364807,-116.8862929,BCA-103868,10/9/2021
41935 Switzerland Dr APT 58,Big Bear Lake,CA,92315,34.236586,-116.8859969,BCA-103500,9/4/2021
41935 Switzerland Dr APT 78,Big Bear Lake,CA,92315,34.23667760000001,-116.8854594,BCA-104381,10/22/2021
1140 Sylvan Glen,Big Bear,CA,92314,34.2314905,-116.8660722,BCA-104089,11/16/2021
1166 Sylvan Glen,Big Bear Lake,CA,92315,34.231018,-116.866006,BCA-103078,7/30/2021
687 Talmadge Rd,Big Bear Lake,CA,92315,34.2400893,-116.9219738,BCA-104812,1/7/2022
